GeneID	e125_1	e125_2	e125_3	e165_1	e165_2	e165_3	adult_1	adult_2	adult_3
ensmusg00000104358	6	1	13	9	2	0	0	7	3
ensmusg00000026123	432	471	592	1000	431	862	1748	2265	1103
ensmusg00000103716	0	0	0	0	0	0	0	0	0
ensmusg00000103548	2	1	0	0	0	0	0	0	1
ensmusg00000103760	0	0	0	0	1	1	0	0	0
ensmusg00000103997	0	0	0	0	0	1	0	0	0
ensmusg00000077231	0	0	0	0	0	0	0	0	0
ensmusg00000104417	0	0	0	0	0	0	0	0	3
ensmusg00000064601	0	0	0	0	0	0	0	0	0
ensmusg00000101714	0	1	0	0	0	0	0	0	0
ensmusg00000102531	0	0	0	0	0	0	0	1	0
ensmusg00000103096	0	0	0	0	0	0	0	0	0
ensmusg00000102279	0	0	0	0	0	0	0	0	0
ensmusg00000103708	0	0	3	0	0	0	0	0	4
ensmusg00000104201	1	0	0	0	0	0	0	0	0
ensmusg00000102434	0	0	0	0	0	0	0	0	0
ensmusg00000045216	1714	1870	2232	534	802	1652	296	511	239
ensmusg00000104523	0	0	0	0	0	1	0	0	0
ensmusg00000102202	1	0	0	1	0	0	0	0	0
ensmusg00000037470	2797	2867	3783	1169	1361	3091	1125	1689	680
ensmusg00000098752	0	0	0	0	0	0	0	0	0
ensmusg00000047180	0	1	0	2	0	11	17	1	0
ensmusg00000037447	29	16	21	98	75	179	139	146	107
ensmusg00000102762	0	0	0	5	0	0	0	0	0
ensmusg00000010453	522	453	574	757	315	807	895	1159	504
ensmusg00000098680	0	0	0	0	0	0	0	0	0
ensmusg00000037432	4	0	1	3	7	3	0	7	1
ensmusg00000001143	319	342	506	288	319	779	257	283	133
ensmusg00000037408	122	130	161	96	65	134	88	127	74
ensmusg00000104316	0	1	0	0	0	0	0	0	0
ensmusg00000106081	0	0	0	0	0	0	0	0	0
ensmusg00000001138	378	309	467	302	255	567	297	409	250
ensmusg00000102845	0	0	0	0	0	0	1	0	0
ensmusg00000067653	0	4	0	2	0	0	0	0	0
ensmusg00000109510	0	0	0	0	0	0	0	0	0
ensmusg00000079610	30	15	32	31	10	57	36	45	43
ensmusg00000026121	427	473	560	163	219	479	100	99	57
ensmusg00000087589	18	48	31	17	12	33	18	5	7
ensmusg00000046337	0	3	0	5	0	0	4	5	10
ensmusg00000089906	0	0	0	0	0	1	0	0	0
ensmusg00000077939	0	0	0	0	0	0	0	0	0
ensmusg00000061518	833	1158	1482	945	682	1533	1135	1581	869
ensmusg00000037351	788	1041	1027	752	523	932	1016	1313	690
ensmusg00000102416	0	1	7	2	0	2	0	11	5
ensmusg00000104237	0	0	0	2	0	0	2	5	5
ensmusg00000026117	1	5	3	0	9	2	4	3	4
ensmusg00000097291	0	0	0	0	0	0	0	0	0
ensmusg00000026116	2378	1825	2674	1811	1801	4042	1654	2108	1124
ensmusg00000103016	2	0	1	1	0	0	0	0	0
ensmusg00000102930	9	2	3	5	1	9	0	0	7
ensmusg00000103159	6	6	5	6	0	0	3	0	0
ensmusg00000080054	1	7	3	0	1	0	1	2	0
ensmusg00000095944	0	2	0	0	0	1	1	1	3
ensmusg00000050122	1	1	0	564	81	141	764	1134	543
ensmusg00000103603	0	0	0	0	0	0	0	0	0
ensmusg00000026114	2	0	4	22	5	3	23	24	17
ensmusg00000102231	0	0	0	0	0	0	0	0	0
ensmusg00000026113	362	319	462	1036	649	1598	1164	1328	753
ensmusg00000086064	0	0	0	0	0	0	0	0	2
ensmusg00000102879	0	1	0	0	0	0	0	0	0
ensmusg00000026112	519	476	564	413	353	776	453	611	250
ensmusg00000026111	274	299	372	239	244	463	252	297	180
ensmusg00000026110	119	105	99	458	333	802	464	633	239
ensmusg00000103948	0	0	0	4	3	10	0	0	0
ensmusg00000087233	0	0	0	0	0	0	0	0	0
ensmusg00000026090	9	10	15	267	15	65	477	555	359
ensmusg00000089767	0	0	0	0	0	0	0	0	0
ensmusg00000104365	0	0	0	0	1	0	0	0	0
ensmusg00000102650	0	2	0	6	0	0	0	0	0
ensmusg00000060771	290	210	326	984	487	893	1570	1473	1081
ensmusg00000097268	0	0	3	6	8	11	5	7	15
ensmusg00000037216	31	32	77	34	38	58	57	41	51
ensmusg00000026088	131	136	140	80	63	139	76	74	60
ensmusg00000026087	369	514	568	303	300	630	445	438	243
ensmusg00000061584	0	0	0	10	0	0	30	82	62
ensmusg00000087374	0	0	0	0	0	0	0	0	7
ensmusg00000026085	2	1	0	0	0	0	0	0	11
ensmusg00000089141	0	0	0	0	0	0	0	0	0
ensmusg00000058407	730	786	1058	440	432	828	605	628	433
ensmusg00000026083	3442	3080	4767	1641	1950	4059	1599	2415	1317
ensmusg00000026082	414	430	606	400	374	749	335	705	310
ensmusg00000103804	16	5	9	4	0	0	0	4	2
ensmusg00000102716	0	0	0	0	4	0	0	0	0
ensmusg00000037138	578	513	522	997	568	1337	1045	1310	517
ensmusg00000085391	1	0	0	0	0	0	0	6	0
ensmusg00000085280	2	0	0	0	0	0	0	2	0
ensmusg00000087131	0	0	0	0	0	0	0	5	0
ensmusg00000102984	0	0	0	0	0	0	0	0	0
ensmusg00000102541	0	0	0	0	0	0	0	0	0
ensmusg00000103531	0	0	0	0	0	0	0	0	0
ensmusg00000048814	312	318	414	902	958	1752	1129	1325	731
ensmusg00000026080	291	287	243	195	196	447	302	240	210
ensmusg00000103647	0	0	0	0	0	0	0	0	0
ensmusg00000102447	0	0	1	0	0	0	0	0	0
ensmusg00000067604	0	0	0	0	0	0	1	0	14
ensmusg00000026078	375	382	457	241	204	429	296	375	240
ensmusg00000103046	3	3	9	5	1	3	0	0	7
ensmusg00000104188	0	5	0	0	0	0	0	0	0
ensmusg00000103182	0	0	1	0	0	1	0	3	0
ensmusg00000098833	0	0	0	0	0	0	0	0	0
ensmusg00000026077	0	1	0	14	12	0	47	58	35
ensmusg00000092553	0	0	0	0	0	0	0	0	0
ensmusg00000092563	0	1	0	1	1	2	0	0	0
ensmusg00000073702	1695	2581	2468	973	1157	1852	1271	1242	855
ensmusg00000003134	101	115	196	103	126	227	204	192	124
ensmusg00000102607	0	0	2	0	7	0	0	0	3
ensmusg00000104827	0	0	0	0	0	0	0	0	0
ensmusg00000065629	0	0	0	0	0	0	0	0	0
ensmusg00000003135	330	305	507	303	206	497	350	431	219
ensmusg00000085894	4	3	9	0	1	4	11	4	2
ensmusg00000077704	15	17	31	39	50	48	99	54	188
ensmusg00000048234	233	263	359	140	178	380	149	170	140
ensmusg00000064936	2	0	3	1	0	0	0	0	1
ensmusg00000102471	0	0	1	0	0	0	0	0	0
ensmusg00000050967	188	165	240	750	465	950	1064	1309	604
ensmusg00000097083	3	0	2	2	4	0	0	9	3
ensmusg00000057173	15	6	8	2	0	6	4	0	0
ensmusg00000091937	0	0	0	0	0	0	0	0	0
ensmusg00000101634	0	0	8	1	0	0	0	0	1
ensmusg00000026074	7327	6634	8980	2292	3538	7903	1849	1684	1126
ensmusg00000102985	0	3	0	0	0	0	0	9	0
ensmusg00000026073	7	0	4	0	0	2	4	18	2
ensmusg00000097899	1	6	1	9	0	10	21	8	4
ensmusg00000102975	0	6	0	0	0	0	0	0	0
ensmusg00000026072	5	10	7	8	6	6	25	13	1
ensmusg00000103560	0	0	1	2	0	0	5	0	0
ensmusg00000070942	2	8	2	5	3	2	13	6	11
ensmusg00000103230	0	0	0	0	0	0	0	0	0
ensmusg00000026069	1	0	1	0	0	7	0	0	0
ensmusg00000026070	0	4	0	5	0	0	0	0	1
ensmusg00000026068	5	0	0	0	0	0	0	1	0
ensmusg00000104441	0	0	0	0	1	0	0	0	0
ensmusg00000026065	0	2	1	0	0	0	9	0	0
ensmusg00000102676	0	3	0	0	0	0	0	3	0
ensmusg00000026062	0	0	0	0	0	5	2	0	5
ensmusg00000103679	0	0	0	0	0	0	4	0	0
ensmusg00000103270	0	0	0	0	0	0	0	0	0
ensmusg00000041945	13	16	22	30	25	17	9	54	13
ensmusg00000079588	0	0	0	177	12	11	291	333	189
ensmusg00000094136	0	0	0	0	0	0	0	0	0
ensmusg00000104072	0	0	0	0	0	0	0	0	0
ensmusg00000100185	0	0	0	3	0	0	0	0	0
ensmusg00000100832	27	18	38	7	5	37	0	0	0
ensmusg00000100178	0	0	0	0	0	0	0	0	0
ensmusg00000101877	0	0	0	0	0	0	0	0	0
ensmusg00000053640	0	0	0	0	0	0	0	0	0
ensmusg00000101919	0	0	0	0	0	0	0	3	0
ensmusg00000101299	0	0	0	3	0	8	0	0	0
ensmusg00000100180	0	0	0	0	0	0	0	0	0
ensmusg00000103106	2	4	1	0	0	0	0	0	0
ensmusg00000060424	355	620	721	100	108	246	30	50	22
ensmusg00000104199	0	0	0	0	0	0	0	0	0
ensmusg00000093436	40	43	33	30	36	31	26	19	19
ensmusg00000045515	2498	2388	3003	1026	870	1790	834	1231	513
ensmusg00000097063	10	9	25	13	1	10	4	14	1
ensmusg00000099784	1	0	4	1	0	0	2	0	3
ensmusg00000060679	663	709	985	316	478	745	458	613	314
ensmusg00000077448	0	0	0	0	0	0	0	0	0
ensmusg00000041907	88	91	154	26	36	83	47	15	31
ensmusg00000089088	0	2	0	1	0	0	0	0	0
ensmusg00000070939	421	444	576	429	306	757	321	505	234
ensmusg00000100269	0	0	0	0	0	0	0	0	1
ensmusg00000041878	1	0	8	5	0	8	7	0	4
ensmusg00000010290	420	445	611	305	328	538	455	589	199
ensmusg00000008136	2	7	15	23	36	52	14	1	12
ensmusg00000094497	797	964	940	235	529	866	352	323	202
ensmusg00000099576	0	0	0	0	0	0	1	0	0
ensmusg00000099694	0	0	0	0	0	0	0	0	0
ensmusg00000101923	0	0	0	0	0	0	0	0	0
ensmusg00000066877	273	414	418	614	308	779	814	1013	511
ensmusg00000103422	0	0	1	7	1	9	0	1	1
ensmusg00000103945	4	4	15	17	9	2	7	34	22
ensmusg00000026051	0	0	0	1629	8	20	3474	3523	2331
ensmusg00000100764	3	4	1	2	1	3	0	0	0
ensmusg00000100635	0	1	0	33	2	0	50	54	30
ensmusg00000100480	5	0	0	2	0	2	8	6	2
ensmusg00000057363	275	294	389	317	253	460	447	461	341
ensmusg00000090243	0	0	0	0	0	0	0	4	0
ensmusg00000100701	2	1	0	0	2	0	2	5	0
ensmusg00000101395	0	0	0	0	0	0	0	0	0
ensmusg00000088848	0	0	0	0	0	0	0	0	0
ensmusg00000095757	0	0	0	0	0	0	0	0	0
ensmusg00000041763	1529	1368	1927	713	828	1603	537	843	494
ensmusg00000047343	7	4	1	0	0	1	0	0	0
ensmusg00000090106	0	0	0	0	0	0	0	0	0
ensmusg00000091844	13	12	8	0	0	0	0	0	1
ensmusg00000026049	88	94	122	4	26	38	21	18	6
ensmusg00000101104	0	0	0	0	0	0	0	0	0
ensmusg00000026047	218	190	197	153	150	284	144	130	89
ensmusg00000041684	308	332	445	287	241	510	299	371	217
ensmusg00000026048	602	553	722	419	299	619	465	542	479
ensmusg00000046828	0	0	0	0	0	0	0	0	1
ensmusg00000089703	0	0	0	0	0	0	0	0	1
ensmusg00000100966	0	0	0	0	0	0	0	0	0
ensmusg00000100769	0	0	0	0	0	0	0	0	0
ensmusg00000101567	1	2	2	0	0	2	1	0	0
ensmusg00000056870	54	80	87	67	36	57	160	123	53
ensmusg00000102319	11	2	10	3	0	0	0	6	14
ensmusg00000089877	0	0	0	0	0	0	0	0	0
ensmusg00000101701	0	0	0	0	0	0	0	0	0
ensmusg00000103071	2	2	1	0	0	0	0	0	0
ensmusg00000100434	0	0	0	0	0	0	0	0	0
ensmusg00000100013	0	0	0	0	0	0	0	0	0
ensmusg00000101251	0	0	3	0	3	0	0	0	0
ensmusg00000101937	0	0	0	0	0	1	0	0	0
ensmusg00000026043	43	726	72	38	35	5	1	51	22
ensmusg00000105211	0	0	0	0	0	0	0	0	0
ensmusg00000026042	1191	1515	1969	626	1315	1925	277	374	96
ensmusg00000104476	26	6	23	7	6	5	3	29	11
ensmusg00000100218	1	0	0	0	0	1	1	0	0
ensmusg00000100361	0	0	0	0	0	0	0	0	0
ensmusg00000100894	0	0	0	0	0	0	0	0	0
ensmusg00000095121	0	0	0	0	0	0	0	0	0
ensmusg00000065255	0	0	0	0	0	0	0	0	0
ensmusg00000100843	0	0	0	2	0	0	0	0	0
ensmusg00000087764	0	0	0	0	0	0	0	0	0
ensmusg00000025995	478	494	708	163	220	405	152	274	183
ensmusg00000099850	0	0	0	0	0	0	0	0	0
ensmusg00000084817	44	101	110	55	80	105	110	152	76
ensmusg00000098549	0	1	0	0	0	2	0	0	0
ensmusg00000099381	0	0	0	0	0	0	0	0	0
ensmusg00000025993	38	67	80	49	38	87	30	54	68
ensmusg00000099946	0	0	0	0	0	0	0	0	0
ensmusg00000070896	0	0	0	0	0	0	0	0	0
ensmusg00000090682	0	0	0	0	0	0	0	0	0
ensmusg00000044457	0	0	0	1	0	1	2	10	0
ensmusg00000099432	0	0	0	0	0	0	0	0	0
ensmusg00000041144	219	73	173	1278	611	1026	1418	1535	1107
ensmusg00000096047	0	4	6	4	3	5	6	2	3
ensmusg00000101262	0	1	3	4	6	5	4	7	1
ensmusg00000101337	5	4	6	300	133	193	368	621	249
ensmusg00000025986	1645	1732	2053	1004	965	1777	1078	1238	848
ensmusg00000100213	11	11	25	23	7	19	40	44	29
ensmusg00000103129	2	0	0	0	0	0	0	0	0
ensmusg00000100160	0	0	0	0	0	0	0	0	0
ensmusg00000101921	0	0	0	0	0	0	0	0	0
ensmusg00000101447	1	0	0	0	0	1	0	0	0
ensmusg00000081185	2	0	0	1	2	1	1	2	0
ensmusg00000103246	0	0	0	0	0	0	0	0	0
ensmusg00000098876	0	0	0	0	0	0	0	0	0
ensmusg00000100530	0	0	0	0	0	0	0	0	0
ensmusg00000104067	0	0	0	0	0	0	2	0	0
ensmusg00000100033	12	6	15	4	9	24	22	14	9
ensmusg00000094968	0	0	0	0	0	0	0	0	0
ensmusg00000088017	0	0	0	0	0	0	0	0	0
ensmusg00000101996	0	0	0	0	0	0	0	0	0
ensmusg00000096973	2	0	0	0	1	0	0	0	0
ensmusg00000064943	1	0	2	0	0	0	3	0	1
ensmusg00000100866	0	0	0	0	0	0	0	0	0
ensmusg00000101721	0	0	0	0	0	0	0	0	0
ensmusg00000099376	0	0	0	0	1	0	0	0	0
ensmusg00000097883	0	0	0	0	0	0	0	0	1
ensmusg00000092790	0	0	0	0	0	0	0	0	0
ensmusg00000099698	0	0	0	0	0	0	0	0	0
ensmusg00000099454	0	0	0	0	0	0	0	0	0
ensmusg00000051616	0	0	3	0	0	0	0	0	1
ensmusg00000099627	0	0	0	0	0	0	0	0	0
ensmusg00000099577	0	0	0	0	0	0	0	0	0
ensmusg00000099882	0	0	0	0	0	0	0	0	0
ensmusg00000101760	0	0	0	0	0	0	0	0	0
ensmusg00000099608	0	0	0	1	0	0	0	0	0
ensmusg00000099864	0	0	0	0	0	0	0	0	0
ensmusg00000098249	0	0	0	0	0	0	0	0	0
ensmusg00000100451	0	0	0	0	0	0	0	0	0
ensmusg00000099941	0	0	0	0	0	0	0	0	0
ensmusg00000084531	0	0	0	0	0	0	0	0	0
ensmusg00000100816	0	0	0	0	0	0	0	0	0
ensmusg00000026109	125	102	165	149	121	239	200	256	213
ensmusg00000100671	0	0	0	4	0	0	0	0	0
ensmusg00000092906	0	0	0	0	0	0	0	0	0
ensmusg00000101242	0	0	0	0	0	0	0	0	0
ensmusg00000099924	3	2	3	3	0	0	5	1	5
ensmusg00000099625	0	0	1	5	0	0	2	1	5
ensmusg00000101799	0	0	0	3	0	0	0	0	0
ensmusg00000045954	26	69	24	306	105	414	468	566	314
ensmusg00000099741	3	0	0	0	0	0	0	1	0
ensmusg00000101702	0	0	0	0	0	0	0	2	0
ensmusg00000026107	33	43	77	183	60	134	256	280	163
ensmusg00000099413	0	0	0	0	0	0	0	0	2
ensmusg00000103424	0	0	4	0	0	0	0	0	0
ensmusg00000101741	4	0	1	0	0	0	0	0	0
ensmusg00000018417	961	1081	1297	255	423	1005	252	142	94
ensmusg00000101724	7	3	4	0	0	0	0	0	0
ensmusg00000100313	4	0	3	0	0	2	0	0	0
ensmusg00000100696	0	1	0	0	0	0	0	0	0
ensmusg00000099135	0	0	0	0	0	0	0	0	0
ensmusg00000072324	0	7	0	0	0	0	2	0	0
ensmusg00000062939	1	3	3	0	0	0	0	0	0
ensmusg00000101628	1	0	0	0	0	0	0	0	0
ensmusg00000078291	0	2	1	0	2	0	0	0	0
ensmusg00000109599	0	3	3	5	0	2	10	11	5
ensmusg00000026104	34	38	38	47	23	53	97	115	62
ensmusg00000099569	0	0	0	0	0	0	0	0	0
ensmusg00000026103	849	480	961	751	339	594	875	1323	681
ensmusg00000099648	0	1	0	0	0	0	0	0	0
ensmusg00000065192	0	0	2	0	0	0	0	0	0
ensmusg00000002881	216	251	301	337	274	580	509	725	424
ensmusg00000097833	0	0	0	0	0	0	0	0	0
ensmusg00000101501	0	0	0	2	0	0	3	0	0
ensmusg00000100120	0	0	0	0	0	0	0	0	0
ensmusg00000099878	0	0	0	0	0	0	0	0	0
ensmusg00000100007	9	4	5	0	0	6	1	10	0
ensmusg00000043015	95	74	152	34	27	34	30	27	16
ensmusg00000103630	0	0	3	2	0	0	11	2	0
ensmusg00000041439	117	94	113	462	186	441	774	1197	629
ensmusg00000100302	0	0	0	1	2	0	0	0	0
ensmusg00000100230	0	0	0	0	0	0	0	0	0
ensmusg00000026102	67	67	99	149	103	166	171	229	123
ensmusg00000041426	283	500	394	212	186	317	277	316	202
ensmusg00000089802	0	0	0	0	0	0	0	0	0
ensmusg00000043629	7	8	15	24	3	1	46	29	38
ensmusg00000026100	0	5	1	0	0	0	0	0	0
ensmusg00000089334	0	0	0	0	0	0	0	0	0
ensmusg00000060715	3	3	7	1	4	2	4	1	2
ensmusg00000026098	366	328	460	123	67	261	179	178	135
ensmusg00000100763	0	0	0	0	0	0	0	0	0
ensmusg00000026097	242	277	319	68	92	154	60	61	26
ensmusg00000100679	0	0	0	0	0	0	0	0	0
ensmusg00000026096	220	128	236	88	30	101	87	93	106
ensmusg00000099913	2	0	0	1	0	0	0	0	0
ensmusg00000101838	7	0	1	0	0	0	0	2	0
ensmusg00000026095	42	43	71	11	18	21	14	10	9
ensmusg00000100267	0	0	0	0	0	0	0	0	0
ensmusg00000099450	0	0	0	0	0	0	0	0	0
ensmusg00000100069	0	0	0	0	0	0	0	0	0
ensmusg00000096141	143	149	259	1386	481	703	2353	1963	1696
ensmusg00000092657	0	0	0	0	0	0	0	0	0
ensmusg00000026094	421	354	480	181	102	276	182	213	94
ensmusg00000102405	0	0	0	0	0	1	0	0	0
ensmusg00000042807	252	254	361	489	218	447	712	807	493
ensmusg00000098443	0	0	0	0	0	0	0	0	0
ensmusg00000087949	0	0	0	0	0	0	0	0	0
ensmusg00000102868	4	2	4	5	0	1	0	2	18
ensmusg00000094013	0	1	0	0	0	0	0	0	0
ensmusg00000025983	15	13	11	79	6	42	75	119	73
ensmusg00000041303	712	773	951	381	412	991	424	547	351
ensmusg00000109809	0	0	0	0	0	0	8	0	0
ensmusg00000073678	968	777	1072	472	486	957	403	589	265
ensmusg00000104136	24	4	17	2	2	4	0	8	5
ensmusg00000101130	0	0	0	0	0	0	0	0	0
ensmusg00000052331	117	92	130	905	282	387	1362	1211	926
ensmusg00000101674	2	0	0	0	0	1	1	2	3
ensmusg00000102503	3	0	2	14	0	3	2	7	43
ensmusg00000089245	0	0	0	0	0	0	0	0	0
ensmusg00000102642	4	0	4	0	2	1	9	6	0
ensmusg00000025982	5007	4366	6465	2531	2271	4838	2416	2661	1720
ensmusg00000103030	1	0	4	5	0	2	0	0	0
ensmusg00000025981	123	137	153	124	51	113	134	173	120
ensmusg00000101122	9	1	3	0	0	4	0	8	11
ensmusg00000025980	3792	4069	4986	1806	1816	3451	2187	2914	1389
ensmusg00000073676	844	1577	1369	489	645	1189	563	1099	307
ensmusg00000100736	2	1	0	1	0	0	0	0	0
ensmusg00000089670	3	2	2	2	0	3	2	1	0
ensmusg00000025979	439	566	548	282	324	550	326	432	267
ensmusg00000061863	0	0	0	0	0	0	0	0	0
ensmusg00000025978	410	456	712	268	327	726	190	225	135
ensmusg00000097649	34	27	41	3	15	4	9	1	0
ensmusg00000046994	185	144	279	167	53	123	97	224	159
ensmusg00000025977	1	3	6	0	0	1	0	0	0
ensmusg00000100215	95	197	207	37	85	151	32	51	25
ensmusg00000101945	0	0	2	0	0	0	0	0	0
ensmusg00000101085	0	0	0	0	0	0	0	0	0
ensmusg00000038349	161	233	283	215	112	314	404	611	283
ensmusg00000102145	12	0	14	2	3	1	3	4	8
ensmusg00000100309	5	7	16	0	1	1	0	2	4
ensmusg00000102831	4	3	3	0	0	0	2	4	0
ensmusg00000099950	0	0	0	0	0	0	0	0	0
ensmusg00000102491	0	0	0	0	0	0	0	0	0
ensmusg00000100372	0	0	0	0	0	0	0	0	6
ensmusg00000100944	0	0	0	0	1	0	0	0	0
ensmusg00000101332	0	0	0	0	0	0	0	0	0
ensmusg00000045336	0	0	0	0	0	0	0	0	0
ensmusg00000038331	193	144	148	12	31	45	16	24	12
ensmusg00000087022	7	7	12	0	0	0	7	1	0
ensmusg00000104310	0	0	0	0	0	2	0	0	0
ensmusg00000094128	0	0	0	0	0	0	0	0	0
ensmusg00000099945	0	0	0	0	0	0	0	0	0
ensmusg00000101429	0	0	0	6	1	4	14	1	6
ensmusg00000101129	0	0	0	0	0	0	0	0	0
ensmusg00000097519	33	37	42	2	13	18	0	0	0
ensmusg00000038323	252	184	255	154	223	290	215	266	115
ensmusg00000048495	82	94	106	66	55	119	55	56	54
ensmusg00000025971	179	259	282	135	221	239	192	208	124
ensmusg00000077776	0	0	0	0	0	0	0	0	0
ensmusg00000088353	0	0	0	0	0	0	0	0	0
ensmusg00000101826	0	0	0	0	0	0	0	0	0
ensmusg00000102685	0	0	0	0	0	0	1	0	0
ensmusg00000101151	0	0	0	0	0	0	0	0	0
ensmusg00000038305	442	388	451	729	639	1525	1077	1276	734
ensmusg00000091283	0	1	0	2	0	0	0	0	0
ensmusg00000054770	180	92	191	139	61	232	72	83	86
ensmusg00000026039	1235	1011	1362	72	98	341	15	70	15
ensmusg00000063558	9	5	11	199	80	187	165	738	179
ensmusg00000064294	0	0	1	24	35	62	0	10	1
ensmusg00000089275	0	0	0	0	0	0	0	0	0
ensmusg00000038242	0	3	0	8	17	56	38	48	12
ensmusg00000089822	0	0	0	0	0	0	0	0	0
ensmusg00000079554	0	0	2	3	0	4	0	4	0
ensmusg00000103839	27	7	56	43	21	23	48	72	61
ensmusg00000051223	4353	5081	6332	1899	2323	4681	1501	1792	985
ensmusg00000026034	1031	579	843	618	446	634	636	589	597
ensmusg00000026035	251	316	275	138	186	292	167	164	160
ensmusg00000026036	365	438	570	169	128	374	237	184	178
ensmusg00000026037	644	611	885	328	325	625	444	501	350
ensmusg00000094245	3	5	18	9	8	10	9	1	6
ensmusg00000085054	16	3	20	33	2	5	20	18	18
ensmusg00000038174	146	120	175	475	157	366	674	1205	594
ensmusg00000026032	132	171	255	209	123	277	329	354	207
ensmusg00000100202	0	1	0	0	0	0	0	0	0
ensmusg00000099490	0	0	0	0	0	0	0	0	0
ensmusg00000059647	14	17	17	0	9	22	9	16	18
ensmusg00000047528	0	0	0	30	0	2	44	32	8
ensmusg00000102059	0	3	1	14	7	4	18	13	4
ensmusg00000101046	0	0	0	0	0	0	0	0	0
ensmusg00000026031	172	159	264	442	229	409	527	648	306
ensmusg00000100236	0	0	0	4	0	0	0	0	0
ensmusg00000026029	49	87	82	30	30	57	56	59	41
ensmusg00000102719	5	1	2	3	0	0	0	0	4
ensmusg00000099719	0	0	0	6	2	4	3	2	14
ensmusg00000026028	350	338	517	455	251	465	614	820	391
ensmusg00000026027	136	213	233	207	234	500	133	208	109
ensmusg00000047383	0	0	0	0	0	0	0	0	0
ensmusg00000099752	0	0	0	0	0	0	0	0	0
ensmusg00000072295	0	2	0	0	0	0	0	2	0
ensmusg00000077616	0	0	0	0	0	0	0	0	0
ensmusg00000038079	604	664	826	406	534	963	516	632	294
ensmusg00000097573	27	28	36	17	32	29	25	36	31
ensmusg00000079550	4	4	20	11	4	7	11	1	0
ensmusg00000101586	0	6	0	0	0	0	0	0	0
ensmusg00000099563	0	0	0	0	0	0	0	0	0
ensmusg00000026024	1117	1098	1415	406	606	1337	307	407	230
ensmusg00000026023	1	0	2	0	1	12	6	0	1
ensmusg00000099922	0	0	0	0	1	0	0	0	0
ensmusg00000104502	0	0	0	0	0	0	6	0	0
ensmusg00000041075	3736	3080	4524	742	1457	2854	276	288	163
ensmusg00000097819	0	1	1	0	0	0	0	0	1
ensmusg00000047361	727	385	638	3889	2432	4489	4959	5758	3149
ensmusg00000099811	0	0	0	0	0	2	0	0	2
ensmusg00000101409	0	0	0	0	0	0	0	0	0
ensmusg00000026021	1171	1625	1437	666	785	1446	976	1229	695
ensmusg00000089276	0	0	0	2	0	0	0	2	0
ensmusg00000103821	21	3	10	17	0	2	7	6	6
ensmusg00000101400	4	0	2	1	0	13	7	0	2
ensmusg00000026020	2111	2188	2797	842	866	1444	669	952	553
ensmusg00000077345	4	6	2	2	2	5	10	2	4
ensmusg00000077358	0	0	0	0	0	0	0	0	0
ensmusg00000089512	4	1	0	0	0	0	0	0	3
ensmusg00000089093	6	21	23	9	18	31	17	3	8
ensmusg00000067336	3955	2801	4570	2829	2240	4736	3229	3859	2085
ensmusg00000104052	16	6	22	13	1	4	0	0	0
ensmusg00000103131	0	0	0	0	0	1	1	0	0
ensmusg00000041040	694	684	1021	783	947	1951	705	983	490
ensmusg00000103696	18	6	15	8	0	2	3	21	10
ensmusg00000100901	0	0	0	0	0	0	0	0	0
ensmusg00000026018	96	53	60	243	187	588	221	214	211
ensmusg00000026019	476	450	595	211	189	417	206	405	170
ensmusg00000026017	162	118	181	213	152	316	201	230	190
ensmusg00000082609	0	2	1	0	5	5	1	0	9
ensmusg00000073664	962	485	1034	1144	760	1364	1475	1588	1016
ensmusg00000100516	0	0	0	0	0	0	0	0	0
ensmusg00000049439	353	415	540	158	147	276	171	268	134
ensmusg00000103822	2	0	2	0	0	0	0	9	0
ensmusg00000026782	1742	1490	2292	1296	1213	2504	1453	1477	915
ensmusg00000026014	760	614	908	419	326	854	404	539	256
ensmusg00000081562	1	2	3	0	0	0	0	0	0
ensmusg00000084400	0	0	0	0	0	0	0	0	0
ensmusg00000082160	0	0	0	0	4	2	8	7	6
ensmusg00000103215	0	0	0	0	0	0	0	0	0
ensmusg00000088973	0	0	0	0	0	0	0	0	0
ensmusg00000084151	0	0	0	0	0	0	0	0	0
ensmusg00000101188	97	98	123	34	27	57	18	16	16
ensmusg00000026012	0	0	0	0	0	0	1	0	0
ensmusg00000086795	0	0	0	0	0	0	0	0	0
ensmusg00000085965	0	0	0	0	0	0	0	0	0
ensmusg00000104069	0	0	0	0	0	0	0	0	0
ensmusg00000083118	0	0	0	0	0	0	0	1	0
ensmusg00000083355	0	0	0	0	0	0	0	0	0
ensmusg00000102549	0	0	0	3	0	0	2	4	0
ensmusg00000026011	0	0	0	0	0	1	0	1	0
ensmusg00000081382	21	17	42	14	9	18	15	3	7
ensmusg00000080800	0	0	0	0	0	0	0	0	0
ensmusg00000026009	3	1	1	0	1	0	5	0	0
ensmusg00000102561	0	0	0	0	0	0	0	0	0
ensmusg00000082804	0	1	0	0	0	1	1	0	0
ensmusg00000082661	0	0	0	0	0	0	0	0	0
ensmusg00000080785	0	0	0	0	0	0	0	0	0
ensmusg00000100893	0	0	0	1	0	0	0	0	0
ensmusg00000085248	0	3	0	0	0	0	0	0	0
ensmusg00000085447	0	0	0	0	0	0	0	0	0
ensmusg00000086408	0	0	0	0	0	0	0	0	0
